TMP_average,flow_feed,conductivity,RTS,temp_average,flux
61106.594,0.009768538,4.660717,8.772791,291.59155,1.5616638231886306e-06
60926.375,0.009757164,4.660717,8.770789,291.59137,1.5828318575509388e-06
60746.15,0.009745019,4.660717,8.768788,291.59113,1.5851071110510733e-06
60565.93,0.009732597,4.6548853,8.762556,291.5909,1.5684660902894088e-06
60475.07,0.009720128,4.650512,8.75777,291.59073,1.5594363698918081e-06
60473.58,0.009707689,4.650512,8.75674,291.5905,1.6077553599013107e-06
60472.082,0.009696721,4.650512,8.755708,291.59033,1.5459250006692244e-06
60470.59,0.009662513,4.650512,8.754678,291.5901,1.5301504608287972e-06
60469.094,0.009617032,4.650512,8.753647,291.58987,1.551516859761002e-06
60467.598,0.009557129,4.6548853,8.752616,291.5897,1.5095657509370247e-06
